rms1,rms2,rms3,corr12,corr13,corr23,plv_low_12,plv_mid_23,plv_high_13,pac_low_high_13,pac_low_mid_12,g12,g13,g23,lam
0.0012517973644853033,9.37703059244239e-06,1.3933136681706199e-06,-0.7552677377654239,-0.9914958130976472,0.7855286433532664,1.0,1.0,1.0,0.02717947921576621,0.043966696893368115,0.0,0.0,0.0,0.0
0.0012517973644695047,9.377030413912247e-06,1.3933141882271898e-06,-0.7552677794899461,-0.9914958332724186,0.7855287744386882,1.0,1.0,1.0,0.027217507900682662,0.043445304610143086,0.0,0.0,0.0,0.01
0.0012517973644379954,9.377030056852886e-06,1.3933152283527704e-06,-0.7552678629387485,-0.9914958736215654,0.7855290366082346,1.0,1.0,1.0,0.02722119231363552,0.04330126263288547,0.0,0.0,0.0,0.03
0.0012517973644853033,9.374866958720976e-06,1.3917531331761135e-06,-0.7556224730628883,-0.9915682543648162,0.7847597566563345,1.0,1.0,1.0,0.027178841524719336,0.043969992546415065,0.0,0.0,0.02,0.0
0.0012517973644695496,9.374866781663463e-06,1.3917536706374158e-06,-0.7556225143359239,-0.9915682745944723,0.7847598888599218,1.0,1.0,1.0,0.02720774355328687,0.043158893683949574,0.0,0.0,0.02,0.01
0.0012517973644381288,9.37486642754627e-06,1.3917547455728528e-06,-0.7556225968817539,-0.9915683150533929,0.7847601532658023,1.0,1.0,1.0,0.026767860125928373,0.044794988243716215,0.0,0.0,0.02,0.03
0.0012517973644853033,9.371638010860156e-06,1.389566371247103e-06,-0.7561499106230813,-0.9916697125413072,0.7836171099813113,1.0,1.0,1.0,0.02717788531176669,0.04396751088817075,0.0,0.0,0.05,0.0
0.0012517973644695923,9.37163783600484e-06,1.3895669348007368e-06,-0.7561499512229268,-0.9916697328684899,0.7836172438187813,1.0,1.0,1.0,0.02677277246173098,0.04427789520592443,0.0,0.0,0.05,0.01
0.0012517973644383207,9.37163748629513e-06,1.3895680619203814e-06,-0.7561500324223678,-0.991669773522461,0.7836175114923999,1.0,1.0,1.0,0.027169188102952376,0.04480130955691137,0.0,0.0,0.05,0.03
0.0012517936550599197,9.377030592442442e-06,1.5742444406623416e-06,-0.755268017931922,-0.9942474024083621,0.8028564985005385,1.0,1.0,1.0,0.02716980294075079,0.043730056624481,0.0,0.02,0.0,0.0
0.001251793655045454,9.37703043834386e-06,1.574245662955456e-06,-0.7552680527315652,-0.9942474060513994,0.8028565731426666,1.0,1.0,1.0,0.048132094131174336,0.0661043621801486,0.0,0.02,0.0,0.01
0.0012517936550166368,9.377030130143176e-06,1.5742481075496969e-06,-0.7552681223306308,-0.9942474133373932,0.8028567224263479,1.0,1.0,1.0,0.027176187250104584,0.04406001829291563,0.0,0.02,0.0,0.03
0.0012517936641942317,9.374921177052549e-06,1.5758585686553222e-06,-0.7556081407247454,-0.9943388192968587,0.8023089884780963,1.0,1.0,1.0,0.027218225622739043,0.04332921667141728,0.0,0.02,0.02,0.0
0.001251793664179903,9.374921024412375e-06,1.5758598043336386e-06,-0.7556081750914889,-0.9943388229436645,0.8023090637321386,1.0,1.0,1.0,0.027281761373769003,0.0424048133859,0.0,0.02,0.02,0.01
0.001251793664151209,9.374920719132746e-06,1.5758622756989374e-06,-0.7556082438247398,-0.9943388302371966,0.802309214239629,1.0,1.0,1.0,0.026767693037192425,0.044617976581486425,0.0,0.02,0.02,0.03
0.0012517936778936448,9.371773491449875e-06,1.5784133886540488e-06,-0.7561137654814585,-0.9944708368220149,0.8014925667777213,1.0,1.0,1.0,0.027252002767565075,0.04291925949461669,0.0,0.02,0.05,0.0
0.001251793677879397,9.371773340995317e-06,1.5784146442330912e-06,-0.7561137992024168,-0.9944708404835683,0.8014926429305202,1.0,1.0,1.0,0.026767170578006323,0.04461817824163652,0.0,0.02,0.05,0.01
0.0012517936778508004,9.371773040089526e-06,1.5784171553989969e-06,-0.7561138666441025,-0.9944708478065956,0.801492795235516,1.0,1.0,1.0,0.028055978901086777,0.042773860147690156,0.0,0.02,0.05,0.03
0.0012517886057547578,9.377030592442544e-06,2.0468217852161164e-06,-0.7552685394206643,-0.994485036932375,0.8156908633019837,1.0,1.0,1.0,0.02675951536716574,0.044731634089797315,0.0,0.05,0.0,0.0
0.0012517886057424234,9.37703047498711e-06,2.046823604388688e-06,-0.7552685638331913,-0.9944850360329073,0.8156909023460338,1.0,1.0,1.0,0.027273580814409257,0.04242245093369505,0.0,0.05,0.0,0.01
0.0012517886057176297,9.377030240077488e-06,2.046827242737926e-06,-0.7552686126580214,-0.9944850342339641,0.8156909804338244,1.0,1.0,1.0,0.02720643243984615,0.04297829402570493,0.0,0.05,0.0,0.03
0.0012517886285905342,9.375002506669018e-06,2.051514162954188e-06,-0.7555867401890833,-0.9945839717483516,0.8153388279730414,1.0,1.0,1.0,0.02676471438842129,0.044404724740509764,0.0,0.05,0.02,0.0
0.0012517886285783807,9.375002390659398e-06,2.0515159889751418e-06,-0.7555867641927787,-0.9945839708130354,0.8153388672275893,1.0,1.0,1.0,0.027142804968927604,0.04452855395639765,0.0,0.05,0.02,0.01
0.0012517886285535523,9.375002158641434e-06,2.051519641020488e-06,-0.7555868121999458,-0.994583968942401,0.8153389457363703,1.0,1.0,1.0,0.027227440553977238,0.04328776117928695,0.0,0.05,0.02,0.03
0.0012517886628392527,9.371976728979235e-06,2.0586355227893407e-06,-0.7560596279439608,-0.9947290832344634,0.8148119244341095,1.0,1.0,1.0,0.02803951744716309,0.04270179675027783,0.0,0.05,0.05,0.0
0.0012517886628270252,9.37197661513771e-06,2.0586373589372604e-06,-0.7560596513373132,-0.9947290822501677,0.8148119639975098,1.0,1.0,1.0,0.027182017819622612,0.043866403844657655,0.0,0.05,0.05,0.01
0.0012517886628024709,9.371976387451424e-06,2.058641031237074e-06,-0.7560596981238016,-0.9947290802815747,0.8148120431239919,1.0,1.0,1.0,0.027280996224744558,0.04214047835625298,0.0,0.05,0.05,0.03
0.0012517761667578521,9.10458696104798e-06,1.39331366817065e-06,-0.8122562608865683,-0.9914958068453512,0.8360784668741683,1.0,1.0,1.0,0.02725019241395035,0.04234559872428,0.02,0.0,0.0,0.0
0.0012517761667422233,9.104586794146088e-06,1.39331416146438e-06,-0.8122562895146913,-0.991495825013627,0.8360785692495298,1.0,1.0,1.0,0.027209716188653258,0.04301063181450954,0.02,0.0,0.0,0.01
0.0012517761667111152,9.104586460342052e-06,1.393315148063058e-06,-0.8122563467708124,-0.9914958613498519,0.836078773999277,1.0,1.0,1.0,0.027154182449217995,0.04509709933410823,0.02,0.0,0.0,0.03
0.0012517761689847225,9.102508042353745e-06,1.3917131054902207e-06,-0.812508995099914,-0.9915660087334451,0.8353233836729181,1.0,1.0,1.0,0.027208467744561555,0.04325334319861122,0.02,0.0,0.02,0.0
0.0012517761689692347,9.102507876739186e-06,1.3917136155025837e-06,-0.8125090234571426,-0.9915660269423408,0.8353234871674082,1.0,1.0,1.0,0.027282224821319607,0.042052838748910415,0.02,0.0,0.02,0.01
0.0012517761689382555,9.102507545515753e-06,1.3917146355389687e-06,-0.8125090801714712,-0.9915660633598051,0.8353236941554004,1.0,1.0,1.0,0.026766998484109465,0.04470127006705492,0.02,0.0,0.02,0.03
0.0012517761723157587,9.099404870447473e-06,1.3894630358315463e-06,-0.8128850393781816,-0.9916639985109277,0.8342000650527528,1.0,1.0,1.0,0.027205409864793098,0.04366475687575281,0.02,0.0,0.05,0.0
0.0012517761723002288,9.099404706767261e-06,1.3894635709116192e-06,-0.8128850673315022,-0.9916640167963979,0.8342001701906764,1.0,1.0,1.0,0.027143576352844718,0.045071209027875175,0.02,0.0,0.05,0.01
0.0012517761722693804,9.099404379407245e-06,1.3894646410826437e-06,-0.8128851232380078,-0.9916640533670161,0.8342003804655178,1.0,1.0,1.0,0.027170347622827266,0.044456336652534116,0.02,0.0,0.05,0.03
0.0012517724573295878,9.104588033916671e-06,1.5742398972478153e-06,-0.8122563292225445,-0.9942474210590453,0.8526680806684022,1.0,1.0,1.0,0.027271823217344407,0.042303426655269497,0.02,0.02,0.0,0.0
0.0012517724573152956,9.104587887521407e-06,1.574241071701945e-06,-0.8122563541046779,-0.9942474244747763,0.8526681356602578,1.0,1.0,1.0,0.02716869835215493,0.044702557003873385,0.02,0.02,0.0,0.01
0.0012517724572868663,9.104587594729864e-06,1.5742434206177166e-06,-0.8122564038688213,-0.994247431306172,0.8526682456435806,1.0,1.0,1.0,0.027271239680236634,0.042208294373182936,0.02,0.02,0.0,0.03
0.0012517724686493324,9.102556549049548e-06,1.5757773753892e-06,-0.8125003946997839,-0.9943386127069127,0.8521212171393957,1.0,1.0,1.0,0.027172452760977354,0.04366217906642486,0.02,0.02,0.02,0.0
0.0012517724686350847,9.102556403931206e-06,1.5757785627430185e-06,-0.8125004193218169,-0.9943386161094158,0.8521212727834141,1.0,1.0,1.0,0.027250192564850693,0.042847268073523556,0.02,0.02,0.02,0.01
0.0012517724686066081,9.102556113692397e-06,1.5757809374591969e-06,-0.8125004685657707,-0.9943386229143553,0.8521213840710631,1.0,1.0,1.0,0.027209129929545304,0.04309036245655337,0.02,0.02,0.02,0.03
0.0012517724856172556,9.099524453189873e-06,1.5782147892292293e-06,-0.8128634998870473,-0.9944702181384607,0.8513053702632689,1.0,1.0,1.0,0.027228666749204995,0.04280488878831891,0.02,0.02,0.05,0.0
0.0012517724856031503,9.099524309984013e-06,1.5782159957661581e-06,-0.8128635241211235,-0.9944702215304826,0.8513054268701603,1.0,1.0,1.0,0.027246236817293917,0.04298873641346377,0.02,0.02,0.05,0.01
0.0012517724855748056,9.099524023571855e-06,1.5782184088478775e-06,-0.812863572589149,-0.9944702283144679,0.8513055400835395,1.0,1.0,1.0,0.027219611008666746,0.04294787936443922,0.02,0.02,0.05,0.03
0.0012517674080101294,9.10458961838507e-06,2.046804727153463e-06,-0.8122565283964872,-0.9944851190302781,0.8647811605464065,1.0,1.0,1.0,0.027137057698388076,0.04508527861175059,0.02,0.05,0.0,0.0
0.0012517674079977194,9.104589502748648e-06,2.0468064816779806e-06,-0.8122565476597072,-0.9944851186364713,0.8647811885768285,1.0,1.0,1.0,0.027139758143598515,0.044686668157930494,0.02,0.05,0.0,0.01
0.0012517674079731943,9.104589271478955e-06,2.0468099907303136e-06,-0.8122565861860259,-0.9944851178488537,0.8647812446374957,1.0,1.0,1.0,0.0032805885752565708,0.025362779807891714,0.02,0.05,0.0,0.03
0.0012517674329688895,9.102629286834768e-06,2.0513906731984987e-06,-0.8124875889907771,-0.9945845915959158,0.8644192935802959,1.0,1.0,1.0,0.02727927438454866,0.0423696629204806,0.02,0.05,0.02,0.0
0.0012517674329566603,9.102629172458353e-06,2.051392434355705e-06,-0.8124876080081699,-0.9945845911546619,0.8644193218975358,1.0,1.0,1.0,0.027214153206176338,0.04320578812530368,0.02,0.05,0.02,0.01
0.001251767432932163,9.102628943710616e-06,2.051395956672908e-06,-0.8124876460428374,-0.9945845902721534,0.8644193785318348,1.0,1.0,1.0,0.026761152980205424,0.04463310937139557,0.02,0.05,0.02,0.03
0.0012517674703924956,9.099703821115952e-06,2.0583511994250976e-06,-0.8128312761534037,-0.9947304706222379,0.8638779362366273,1.0,1.0,1.0,0.02716726745841354,0.043903282419301214,0.02,0.05,0.05,0.0
0.0012517674703803826,9.099703708629746e-06,2.0583529703928026e-06,-0.8128312948038856,-0.994730470114701,0.8638779649785272,1.0,1.0,1.0,0.027180527704069635,0.04404265212484918,0.02,0.05,0.05,0.01
0.0012517674703560672,9.099703483660031e-06,2.0583565123319305e-06,-0.8128313321047311,-0.9947304690996261,0.8638780224621505,1.0,1.0,1.0,0.027171839730682622,0.04361243881620028,0.02,0.05,0.05,0.03
0.0012517449346769194,8.751290857887708e-06,1.3933136681706675e-06,-0.8628230423140865,-0.99149579209376,0.8798920750984063,1.0,1.0,1.0,0.027284669593165795,0.042094035803707484,0.05,0.0,0.0,0.0
0.0012517449346615705,8.751290710724568e-06,1.393314121323455e-06,-0.8628230602306528,-0.9914958072524852,0.8798921461420657,1.0,1.0,1.0,0.02717365148887844,0.044430012781122505,0.05,0.0,0.0,0.01
0.0012517449346307928,8.751290416399575e-06,1.3933150276397657e-06,-0.8628230960637319,-0.9914958375696962,0.8798922882287454,1.0,1.0,1.0,0.027287171914835297,0.042102153799232524,0.05,0.0,0.0,0.03
0.0012517449402441748,8.749361248030262e-06,1.3916530890749467e-06,-0.8629881171980033,-0.9915626314710002,0.8791716722931724,1.0,1.0,1.0,0.02714725236268588,0.044759119934963225,0.05,0.0,0.02,0.0
0.0012517449402289329,8.74936110186408e-06,1.391653557943999e-06,-0.8629881349768922,-0.9915626466435659,0.8791717443885052,1.0,1.0,1.0,0.027174447993379498,0.044147269472507154,0.05,0.0,0.02,0.01
0.0012517449401982983,8.749360809531855e-06,1.3916544956930815e-06,-0.8629881705346052,-0.9915626769884591,0.8791718885785165,1.0,1.0,1.0,0.027181886215589805,0.04321227790451965,0.05,0.0,0.02,0.03
0.001251744948571592,8.746479891717648e-06,1.3893081781520382e-06,-0.8632339517838021,-0.9916554018304957,0.8780983704832726,1.0,1.0,1.0,0.02804563145098523,0.0427667362003101,0.05,0.0,0.05,0.0
0.0012517449485563855,8.746479747042357e-06,1.3893086705901932e-06,-0.8632339693573837,-0.9916554170402078,0.8780984441303921,1.0,1.0,1.0,0.026764852952774656,0.044809244126056455,0.05,0.0,0.05,0.01
0.0012517449485258507,8.746479457691643e-06,1.3893096554773564e-06,-0.8632340045044959,-0.9916554474593847,0.8780985914239677,1.0,1.0,1.0,0.027174686174935788,0.04384866189175474,0.05,0.0,0.05,0.03
0.0012517412252419837,8.751293095907312e-06,1.5742331334748146e-06,-0.8628230030149597,-0.9942474541329038,0.8955828133585647,1.0,1.0,1.0,0.027210316558405764,0.04278425097948657,0.05,0.02,0.0,0.0
0.0012517412252279225,8.751292962817488e-06,1.5742342361784254e-06,-0.8628230194029928,-0.9942474572075756,0.8955828475130567,1.0,1.0,1.0,0.0272802793557506,0.04225747207934236,0.05,0.02,0.0,0.01
0.0012517412251998007,8.751292696637308e-06,1.574236441593189e-06,-0.8628230521790111,-0.9942474633568779,0.8955829158218391,1.0,1.0,1.0,0.027174678655756374,0.04412002618468564,0.05,0.02,0.0,0.03
0.001251741239839735,8.749399717066755e-06,1.575655659466056e-06,-0.8629837487847034,-0.9943383064006982,0.8950561456863452,1.0,1.0,1.0,0.027215792669193314,0.043174841570477525,0.05,0.02,0.02,0.0
0.0012517412398257099,8.74939958495596e-06,1.5756567743585204e-06,-0.8629837650402116,-0.9943383094345755,0.8950561804682223,1.0,1.0,1.0,0.02727140019286386,0.042365511088907744,0.05,0.02,0.02,0.01
0.0012517412397976008,8.749399320737432e-06,1.5756590041509541e-06,-0.8629837975511746,-0.9943383155022878,0.895056250031765,1.0,1.0,1.0,0.026764360714402895,0.045063442092752586,0.05,0.02,0.02,0.03
0.0012517412617105794,8.746572617537568e-06,1.5779170512152727e-06,-0.863223122098688,-0.9944692872515776,0.8942696738442036,1.0,1.0,1.0,0.02675249915059252,0.04452149761802031,0.05,0.02,0.05,0.0
0.001251741261696702,8.746572486895087e-06,1.577918184239546e-06,-0.8632231381565214,-0.9944692902340214,0.8942697095563851,1.0,1.0,1.0,0.02676681181640809,0.0448008638773753,0.05,0.02,0.05,0.01
0.0012517412616688066,8.746572225611908e-06,1.5779204502949405e-06,-0.863223170272139,-0.9944692961988664,0.8942697809805323,1.0,1.0,1.0,0.02674695125339218,0.04438427103513943,0.05,0.02,0.05,0.03
0.0012517361758973735,8.7512964092531e-06,2.0467793145188815e-06,-0.8628230309819073,-0.9944852543656866,0.906854609845212,1.0,1.0,1.0,0.027185773149781954,0.04330668351877573,0.05,0.05,0.0,0.0
0.001251736175885203,8.75129629727078e-06,2.046780972081422e-06,-0.8628230450771469,-0.9944852547302239,0.9068546256132478,1.0,1.0,1.0,0.02760052457183565,0.04238232308954554,0.05,0.05,0.0,0.01
0.0012517361758608138,8.751296073308631e-06,2.0467842872098375e-06,-0.8628230732675763,-0.9944852554592911,0.9068546571492501,1.0,1.0,1.0,0.027276082351236408,0.041829073724785,0.05,0.05,0.0,0.03
0.001251736204040623,8.749457380219907e-06,2.0512056297799305e-06,-0.8629772822823756,-0.9945855328954875,0.9064994318133112,1.0,1.0,1.0,0.027279773826695903,0.04227573247841739,0.05,0.05,0.02,0.0
0.0012517362040285662,8.749457269199717e-06,2.0512072936589464e-06,-0.862977296252064,-0.9945855331944804,0.9064994478883468,1.0,1.0,1.0,0.027268631853578442,0.042127230205354006,0.05,0.05,0.02,0.01
0.0012517362040042367,8.749457047159275e-06,2.0512106214201646e-06,-0.8629773241913876,-0.9945855337924631,0.9064994800383447,1.0,1.0,1.0,0.02720675512601458,0.043218443970397195,0.05,0.05,0.02,0.03
0.0012517362462269323,8.746711684255516e-06,2.0579249530745156e-06,-0.8632069597056726,-0.9947325609941929,0.9059679647903872,1.0,1.0,1.0,0.027266175912242566,0.042224455762665425,0.05,0.05,0.05,0.0
0.0012517362462148686,8.746711574673607e-06,2.057926626300471e-06,-0.8632069734879927,-0.9947325611998815,0.9059679813221507,1.0,1.0,1.0,0.026749088898545558,0.04464998695268654,0.05,0.05,0.05,0.01
0.0012517362461907566,8.746711355512836e-06,2.0579299727555548e-06,-0.863207001052586,-0.9947325616112609,0.9059680143856105,1.0,1.0,1.0,0.027243623330310447,0.04244536908607967,0.05,0.05,0.05,0.03
